providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,prop_label
0QA233473955#156490492_13L84240Q12390165Q2-1,2,233473955,Ben Joyce,+2800,29,29.00,28/1,None Specified,Ben Joyce,Unknown,None Specified,290092,None Specified,"[{'name': 'Ben Joyce', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490495_13L84240Q12157496Q2-1,2,233473955,Andres Munoz,+2800,29,29.00,28/1,None Specified,Andres Munoz,Unknown,None Specified,290095,None Specified,"[{'name': 'Andres Munoz', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490449_13L84240Q12217340Q2-1,2,233473955,Tanner Scott,+3000,31,31.00,30/1,None Specified,Tanner Scott,Unknown,None Specified,310049,None Specified,"[{'name': 'Tanner Scott', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490461_13L84240Q12217352Q2-1,2,233473955,Lucas Erceg,+3000,31,31.00,30/1,None Specified,Lucas Erceg,Unknown,None Specified,310061,None Specified,"[{'name': 'Lucas Erceg', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490485_13L84240Q11522276Q2-1,2,233473955,David Bednar,+3000,31,31.00,30/1,None Specified,David Bednar,Unknown,None Specified,310085,None Specified,"[{'name': 'David Bednar', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490490_13L84240Q12390160Q2-1,2,233473955,Calvin Faucher,+3000,31,31.00,30/1,None Specified,Calvin Faucher,Unknown,None Specified,310090,None Specified,"[{'name': 'Calvin Faucher', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490488_13L84240Q11854631Q2-1,2,233473955,Carlos Estevez,+3500,36,36.00,35/1,None Specified,Carlos Estevez,Unknown,None Specified,360088,None Specified,"[{'name': 'Carlos Estevez', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490447_13L84240Q12217353Q2-1,2,233473955,Tyler Kinley,+4000,41,41.00,40/1,None Specified,Tyler Kinley,Unknown,None Specified,410047,None Specified,"[{'name': 'Tyler Kinley', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490466_13L84240Q12390159Q2-1,2,233473955,Justin Martinez,+4000,41,41.00,40/1,None Specified,Justin Martinez,Unknown,None Specified,410066,None Specified,"[{'name': 'Justin Martinez', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490501_13L84240Q11464122Q2-1,2,233473955,A.J. Puk,+5000,51,51.00,50/1,None Specified,A.J. Puk,Unknown,None Specified,510001,None Specified,"[{'name': 'A.J. Puk', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490457_13L84240Q11854225Q2-1,2,233473955,Pete Fairbanks,+5000,51,51.00,50/1,None Specified,Pete Fairbanks,Unknown,None Specified,510057,None Specified,"[{'name': 'Pete Fairbanks', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490472_13L84240Q11522271Q2-1,2,233473955,Jordan Romano,+5000,51,51.00,50/1,None Specified,Jordan Romano,Unknown,None Specified,510072,None Specified,"[{'name': 'Jordan Romano', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490475_13L84240Q12390164Q2-1,2,233473955,Jason Foley,+5000,51,51.00,50/1,None Specified,Jason Foley,Unknown,None Specified,510075,None Specified,"[{'name': 'Jason Foley', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490462_13L84240Q1928039Q2-1,2,233473955,Liam Hendriks,+6500,66,66.00,65/1,None Specified,Liam Hendriks,Unknown,None Specified,660062,None Specified,"[{'name': 'Liam Hendriks', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156496718_13L84240Q12390211Q2-1,2,233473955,Derek Law,+7000,71,71.00,70/1,None Specified,Derek Law,Unknown,None Specified,710018,None Specified,"[{'name': 'Derek Law', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490456_13L84240Q12390161Q2-1,2,233473955,Porter Hodge,+7000,71,71.00,70/1,None Specified,Porter Hodge,Unknown,None Specified,710056,None Specified,"[{'name': 'Porter Hodge', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490494_13L84240Q1928036Q2-1,2,233473955,Aroldis Chapman,+7000,71,71.00,70/1,None Specified,Aroldis Chapman,Unknown,None Specified,710094,None Specified,"[{'name': 'Aroldis Chapman', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156496712_13L84240Q12390212Q2-1,2,233473955,Robert Garcia,+8000,81,81.00,80/1,None Specified,Robert Garcia,Unknown,None Specified,810012,None Specified,"[{'name': 'Robert Garcia', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156496713_13L84240Q12390213Q2-1,2,233473955,Prelander Berroa,+8000,81,81.00,80/1,None Specified,Prelander Berroa,Unknown,None Specified,810013,None Specified,"[{'name': 'Prelander Berroa', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156496714_13L84240Q12390214Q2-1,2,233473955,Justin Anderson,+8000,81,81.00,80/1,None Specified,Justin Anderson,Unknown,None Specified,810014,None Specified,"[{'name': 'Justin Anderson', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490463_13L84240Q1788451Q2-1,2,233473955,Kirby Yates,+8000,81,81.00,80/1,None Specified,Kirby Yates,Unknown,None Specified,810063,None Specified,"[{'name': 'Kirby Yates', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490465_13L84240Q11101970Q2-1,2,233473955,Kenley Jansen,+8000,81,81.00,80/1,None Specified,Kenley Jansen,Unknown,None Specified,810065,None Specified,"[{'name': 'Kenley Jansen', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490469_13L84240Q11101979Q2-1,2,233473955,Jose Leclerc,+8000,81,81.00,80/1,None Specified,Jose Leclerc,Unknown,None Specified,810069,None Specified,"[{'name': 'Jose Leclerc', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156496716_13L84240Q12390215Q2-1,2,233473955,Jose A. Ferrer,+10000,101,101.00,100/1,None Specified,Jose A. Ferrer,Unknown,None Specified,1010016,None Specified,"[{'name': 'Jose A. Ferrer', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490444_13L84240Q12217350Q2-1,2,233473955,Yimi Garcia,+10000,101,101.00,100/1,None Specified,Yimi Garcia,Unknown,None Specified,1010044,None Specified,"[{'name': 'Yimi Garcia', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490471_13L84240Q11854630Q2-1,2,233473955,Jorge Lopez,+10000,101,101.00,100/1,None Specified,Jorge Lopez,Unknown,None Specified,1010071,None Specified,"[{'name': 'Jorge Lopez', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490479_13L84240Q12217345Q2-1,2,233473955,Gregory Santos,+10000,101,101.00,100/1,None Specified,Gregory Santos,Unknown,None Specified,1010079,None Specified,"[{'name': 'Gregory Santos', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490481_13L84240Q12157495Q2-1,2,233473955,Evan Phillips,+10000,101,101.00,100/1,None Specified,Evan Phillips,Unknown,None Specified,1010081,None Specified,"[{'name': 'Evan Phillips', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490486_13L84240Q11100817Q2-1,2,233473955,Craig Kimbrel,+10000,101,101.00,100/1,None Specified,Craig Kimbrel,Unknown,None Specified,1010086,None Specified,"[{'name': 'Craig Kimbrel', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490489_13L84240Q11464136Q2-1,2,233473955,Camilo Doval,+10000,101,101.00,100/1,None Specified,Camilo Doval,Unknown,None Specified,1010089,None Specified,"[{'name': 'Camilo Doval', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156496720_13L84240Q12390216Q2-1,2,233473955,Anthony Bender,+12000,121,121.00,120/1,None Specified,Anthony Bender,Unknown,None Specified,1210020,None Specified,"[{'name': 'Anthony Bender', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490454_13L84240Q12217347Q2-1,2,233473955,Robert Stephenson,+12000,121,121.00,120/1,None Specified,Robert Stephenson,Unknown,None Specified,1210054,None Specified,"[{'name': 'Robert Stephenson', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490458_13L84240Q11854226Q2-1,2,233473955,Paul Sewald,+12000,121,121.00,120/1,None Specified,Paul Sewald,Unknown,None Specified,1210058,None Specified,"[{'name': 'Paul Sewald', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490470_13L84240Q12217338Q2-1,2,233473955,Jose Alvarado,+12000,121,121.00,120/1,None Specified,Jose Alvarado,Unknown,None Specified,1210070,None Specified,"[{'name': 'Jose Alvarado', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490493_13L84240Q12390166Q2-1,2,233473955,Beau Brieske,+12000,121,121.00,120/1,None Specified,Beau Brieske,Unknown,None Specified,1210093,None Specified,"[{'name': 'Beau Brieske', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156496721_13L84240Q11369225Q2-1,2,233473955,A.J. Minter,+15000,151,151.00,150/1,None Specified,A.J. Minter,Unknown,None Specified,1510021,None Specified,"[{'name': 'A.J. Minter', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490464_13L84240Q11854227Q2-1,2,233473955,Kevin Ginkel,+15000,151,151.00,150/1,None Specified,Kevin Ginkel,Unknown,None Specified,1510064,None Specified,"[{'name': 'Kevin Ginkel', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490467_13L84240Q12119343Q2-1,2,233473955,Josh Sborz,+15000,151,151.00,150/1,None Specified,Josh Sborz,Unknown,None Specified,1510067,None Specified,"[{'name': 'Josh Sborz', 'type': 'Team'}]",Saves,Most Regular Season Saves
0QA233473955#156490476_13L84240Q12217354Q2-1,2,233473955,Jason Adam,+15000,151,151.00,150/1,None Specified,Jason Adam,Unknown,None Specified,1510076,None Specified,"[{'name': 'Jason Adam', 'type': 'Team'}]",Saves,Most Regular Season Saves
