providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,subcategory,prop_label
0QA238965378#187304721_13L92483Q11900671905Q20,2,238965378,Memphis 68:63 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810021,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256223_13L92483Q1540793820Q20,2,238965378,Memphis 65:75 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810023,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256023_13L92483Q1-957155642Q20,2,238965378,Memphis 74:81 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810023,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187262424_13L92483Q11859120181Q20,2,238965378,Memphis 79:75 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810024,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256225_13L92483Q11465241834Q20,2,238965378,Memphis 68:73 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810025,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256127_13L92483Q1-413862047Q20,2,238965378,Memphis 63:64 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810027,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187262429_13L92483Q1-1001472195Q20,2,238965378,Memphis 70:77 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810029,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256229_13L92483Q11670555959Q20,2,238965378,Memphis 67:81 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810029,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256030_13L92483Q1509212169Q20,2,238965378,Memphis 63:75 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810030,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256231_13L92483Q1-2124394561Q20,2,238965378,Memphis 77:82 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810031,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187262434_13L92483Q1939867568Q20,2,238965378,Memphis 68:79 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810034,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256235_13L92483Q1-1082833502Q20,2,238965378,Memphis 76:79 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810035,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256135_13L92483Q1-1726568919Q20,2,238965378,Memphis 75:70 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810035,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256137_13L92483Q1-1604063807Q20,2,238965378,Memphis 74:69 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810037,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256238_13L92483Q1986283924Q20,2,238965378,Memphis 62:75 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810038,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187262439_13L92483Q1365681810Q20,2,238965378,Memphis 82:79 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810039,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187262441_13L92483Q1-1139367421Q20,2,238965378,Memphis 64:72 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810041,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256241_13L92483Q1668152663Q20,2,238965378,Memphis 67:79 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810041,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256142_13L92483Q11104984531Q20,2,238965378,Memphis 76:72 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810042,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256143_13L92483Q12144464718Q20,2,238965378,Memphis 68:74 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810043,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187263145_13L92483Q1-27413735Q20,2,238965378,Memphis 76:81 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810045,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256045_13L92483Q1-1000368910Q20,2,238965378,Memphis 73:82 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810045,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256245_13L92483Q1-1221897357Q20,2,238965378,Memphis 79:72 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810045,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187263146_13L92483Q1-7242334Q20,2,238965378,Memphis 70:65 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810046,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187262447_13L92483Q1-3889290Q20,2,238965378,Memphis 76:82 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810047,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256048_13L92483Q1-593470384Q20,2,238965378,Memphis 66:76 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810048,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187262449_13L92483Q1485858733Q20,2,238965378,Memphis 79:68 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810049,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256249_13L92483Q180066243Q20,2,238965378,Memphis 70:83 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810049,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187263150_13L92483Q11025832342Q20,2,238965378,Memphis 79:67 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810050,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256251_13L92483Q1-1013560974Q20,2,238965378,Memphis 68:69 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810051,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256151_13L92483Q1338073622Q20,2,238965378,Memphis 73:70 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810051,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256252_13L92483Q11205574367Q20,2,238965378,Memphis 79:81 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810052,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256152_13L92483Q1-591387565Q20,2,238965378,Memphis 73:67 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810052,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256054_13L92483Q1-1314148295Q20,2,238965378,Memphis 78:83 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810054,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256154_13L92483Q1-1380164219Q20,2,238965378,Memphis 71:82 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810054,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256156_13L92483Q11222101489Q20,2,238965378,Memphis 75:81 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810056,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256157_13L92483Q11942904841Q20,2,238965378,Memphis 70:80 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810057,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256159_13L92483Q1-752654100Q20,2,238965378,Memphis 79:73 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810059,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187263160_13L92483Q11065655398Q20,2,238965378,Memphis 76:65 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810060,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256260_13L92483Q1-1567763550Q20,2,238965378,Memphis 67:64 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810060,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256161_13L92483Q1874139517Q20,2,238965378,Memphis 81:75 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810061,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256262_13L92483Q11787707521Q20,2,238965378,Memphis 66:73 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810062,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256263_13L92483Q11780617252Q20,2,238965378,Memphis 65:71 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810063,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256064_13L92483Q1-1109001930Q20,2,238965378,Memphis 65:69 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810064,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187262464_13L92483Q1-934818573Q20,2,238965378,Memphis 78:74 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810064,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187262467_13L92483Q1-2066304838Q20,2,238965378,Memphis 68:64 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810067,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256167_13L92483Q1-610970084Q20,2,238965378,Memphis 70:76 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810067,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256170_13L92483Q11014892036Q20,2,238965378,Memphis 69:66 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810070,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187263171_13L92483Q1-2079599852Q20,2,238965378,Memphis 78:69 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810071,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256075_13L92483Q1264751483Q20,2,238965378,Memphis 76:77 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810075,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256176_13L92483Q1811988623Q20,2,238965378,Memphis 72:79 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810076,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256278_13L92483Q1-388967194Q20,2,238965378,Memphis 65:67 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810078,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256178_13L92483Q11135527545Q20,2,238965378,Memphis 72:78 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810078,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256179_13L92483Q11549276874Q20,2,238965378,Memphis 77:70 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810079,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256081_13L92483Q1-1477216903Q20,2,238965378,Memphis 69:80 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810081,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256181_13L92483Q1-923930078Q20,2,238965378,Memphis 79:77 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810081,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256282_13L92483Q1-1582593143Q20,2,238965378,Memphis 78:80 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810082,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256284_13L92483Q11730859736Q20,2,238965378,Memphis 74:68 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810084,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256187_13L92483Q1-633739979Q20,2,238965378,Memphis 77:78 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810087,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256190_13L92483Q1-1989102174Q20,2,238965378,Memphis 75:79 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810090,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256292_13L92483Q1978265954Q20,2,238965378,Memphis 64:77 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810092,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256192_13L92483Q1336973819Q20,2,238965378,Memphis 71:79 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810092,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256294_13L92483Q1667862254Q20,2,238965378,Memphis 78:70 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810094,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256297_13L92483Q11366131957Q20,2,238965378,Memphis 81:71 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810097,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256199_13L92483Q1-122498179Q20,2,238965378,Memphis 81:74 Colorado State,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810099,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256202_13L92483Q15834708Q20,2,238965378,Memphis 69:65 Colorado State,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910002,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256005_13L92483Q11860234774Q20,2,238965378,Memphis 70:75 Colorado State,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910005,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187263705_13L92483Q1-407329746Q20,2,238965378,Memphis 71:84 Colorado State,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910005,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187263706_13L92483Q1-1680283830Q20,2,238965378,Memphis 85:77 Colorado State,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910006,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA238965378#187256106_13L92483Q1-1637116119Q20,2,238965378,Memphis 70:66 Colorado State,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910006,None Specified,None Specified,Game Props,Correct Score,Correct Score
