providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,subcategory,prop_label
0QA241774680#200775742_13L42648Q1-1955301669Q20,2,241774680,Moses Moody,+7000,71,71.00,70/1,None Specified,Moses Moody,Player,None Specified,710042,['SGP'],"[{'id': '591015', 'name': 'Moses Moody', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 4 Assists
0QA241774680#200775636_13L42648Q1-509105886Q20,2,241774680,Jaylen Wells,+8000,81,81.00,80/1,None Specified,Jaylen Wells,Player,None Specified,810036,['SGP'],"[{'id': '800655', 'name': 'Jaylen Wells', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 4 Assists
0QA241774682#200775645_13L42648Q1704322314Q20,2,241774682,Ja Morant,+195,2.95,2.95,39/20,None Specified,Ja Morant,Player,None Specified,29545,"['SGP', '1stFavorite']","[{'id': '33147', 'name': 'Ja Morant', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 6 Assists
0QA241774682#200775708_13L42648Q1-989330898Q20,2,241774682,Jimmy Butler,+310,4.1,4.10,31/10,None Specified,Jimmy Butler,Player,None Specified,41008,"['SGP', '1stFavorite']","[{'id': '33155', 'name': 'Jimmy Butler', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 6 Assists
0QA241774682#200775717_13L42648Q11622475966Q20,2,241774682,Stephen Curry,+425,5.25,5.25,17/4,None Specified,Stephen Curry,Player,None Specified,52517,"['SGP', '3rdFavorite']","[{'id': '33049', 'name': 'Stephen Curry', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 6 Assists
0QA241774682#200775733_13L42648Q1-1224537204Q20,2,241774682,Draymond Green,+425,5.25,5.25,17/4,None Specified,Draymond Green,Player,None Specified,52533,"['SGP', '2ndFavorite']","[{'id': '33052', 'name': 'Draymond Green', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 6 Assists
0QA241774682#200775605_13L42648Q134560086Q20,2,241774682,Desmond Bane,+700,8,8.00,7/1,None Specified,Desmond Bane,Player,None Specified,80005,"['SGP', '2ndFavorite']","[{'id': '527237', 'name': 'Desmond Bane', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 6 Assists
0QA241774682#200775690_13L42648Q11493168062Q20,2,241774682,Brandin Podziemski,+1600,17,17.00,16/1,None Specified,Brandin Podziemski,Player,None Specified,170090,['SGP'],"[{'id': '713772', 'name': 'Brandin Podziemski', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 6 Assists
0QA241774682#200775521_13L42648Q11535217732Q20,2,241774682,No Player,+5500,56,56.00,55/1,None Specified,,Unknown,None Specified,560021,['SGP'],None Specified,Player Assists,Race to X Assists,Race to 6 Assists
0QA241774682#200775651_13L42648Q1-509105886Q20,2,241774682,Jaylen Wells,+11000,111,111.00,110/1,None Specified,Jaylen Wells,Player,None Specified,1110051,['SGP'],"[{'id': '800655', 'name': 'Jaylen Wells', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 6 Assists
0QA241774682#200775621_13L42648Q1-1374039659Q20,2,241774682,Jaren Jackson Jr.,+13000,131,131.00,130/1,None Specified,Jaren Jackson Jr.,Player,None Specified,1310021,['SGP'],"[{'id': '33142', 'name': 'Jaren Jackson Jr.', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 6 Assists
0QA241774682#200775751_13L42648Q1-1955301669Q20,2,241774682,Moses Moody,+13000,131,131.00,130/1,None Specified,Moses Moody,Player,None Specified,1310051,['SGP'],"[{'id': '591015', 'name': 'Moses Moody', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 6 Assists
0QA241774685#200775626_13L42648Q1704322314Q20,2,241774685,Ja Morant,+210,3.1,3.10,21/10,None Specified,Ja Morant,Player,None Specified,31026,"['SGP', '1stFavorite']","[{'id': '33147', 'name': 'Ja Morant', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 8 Assists
0QA241774685#200775686_13L42648Q1-989330898Q20,2,241774685,Jimmy Butler,+370,4.7,4.70,37/10,None Specified,Jimmy Butler,Player,None Specified,47086,"['SGP', '1stFavorite']","[{'id': '33155', 'name': 'Jimmy Butler', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 8 Assists
0QA241774685#200775524_13L42648Q11535217732Q20,2,241774685,No Player,+390,4.9,4.90,39/10,None Specified,,Unknown,None Specified,49024,['SGP'],None Specified,Player Assists,Race to X Assists,Race to 8 Assists
0QA241774685#200775713_13L42648Q1-1224537204Q20,2,241774685,Draymond Green,+550,6.5,6.50,11/2,None Specified,Draymond Green,Player,None Specified,65013,"['SGP', '3rdFavorite']","[{'id': '33052', 'name': 'Draymond Green', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 8 Assists
0QA241774685#200775695_13L42648Q11622475966Q20,2,241774685,Stephen Curry,+550,6.5,6.50,11/2,None Specified,Stephen Curry,Player,None Specified,65095,"['SGP', '2ndFavorite']","[{'id': '33049', 'name': 'Stephen Curry', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 8 Assists
0QA241774685#200775599_13L42648Q134560086Q20,2,241774685,Desmond Bane,+1000,11,11.00,10/1,None Specified,Desmond Bane,Player,None Specified,110099,"['SGP', '2ndFavorite']","[{'id': '527237', 'name': 'Desmond Bane', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 8 Assists
0QA241774685#200775668_13L42648Q11493168062Q20,2,241774685,Brandin Podziemski,+2500,26,26.00,25/1,None Specified,Brandin Podziemski,Player,None Specified,260068,['SGP'],"[{'id': '713772', 'name': 'Brandin Podziemski', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 8 Assists
0QA241774685#200775634_13L42648Q1-509105886Q20,2,241774685,Jaylen Wells,+17000,171,171.00,170/1,None Specified,Jaylen Wells,Player,None Specified,1710034,['SGP'],"[{'id': '800655', 'name': 'Jaylen Wells', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 8 Assists
0QA241774685#200775610_13L42648Q1-1374039659Q20,2,241774685,Jaren Jackson Jr.,+20000,201,201.00,200/1,None Specified,Jaren Jackson Jr.,Player,None Specified,2010010,['SGP'],"[{'id': '33142', 'name': 'Jaren Jackson Jr.', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 8 Assists
0QA241774685#200775738_13L42648Q1-1955301669Q20,2,241774685,Moses Moody,+20000,201,201.00,200/1,None Specified,Moses Moody,Player,None Specified,2010038,['SGP'],"[{'id': '591015', 'name': 'Moses Moody', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 8 Assists
0QA241774692#200775527_13L42648Q11535217732Q20,2,241774692,No Player,-165,1.60606061,1.60,20/33,None Specified,,Unknown,None Specified,16027,['SGP'],None Specified,Player Assists,Race to X Assists,Race to 10 Assists
0QA241774692#200775799_13L42648Q1704322314Q20,2,241774692,Ja Morant,+400,5,5.00,4/1,None Specified,Ja Morant,Player,None Specified,50099,"['SGP', '1stFavorite']","[{'id': '33147', 'name': 'Ja Morant', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 10 Assists
0QA241774692#200775818_13L42648Q1-989330898Q20,2,241774692,Jimmy Butler,+700,8,8.00,7/1,None Specified,Jimmy Butler,Player,None Specified,80018,"['SGP', '1stFavorite']","[{'id': '33155', 'name': 'Jimmy Butler', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 10 Assists
0QA241774692#200775821_13L42648Q11622475966Q20,2,241774692,Stephen Curry,+1000,11,11.00,10/1,None Specified,Stephen Curry,Player,None Specified,110021,"['SGP', '2ndFavorite']","[{'id': '33049', 'name': 'Stephen Curry', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 10 Assists
0QA241774692#200775828_13L42648Q1-1224537204Q20,2,241774692,Draymond Green,+1100,12,12.00,11/1,None Specified,Draymond Green,Player,None Specified,120028,"['SGP', '3rdFavorite']","[{'id': '33052', 'name': 'Draymond Green', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 10 Assists
0QA241774692#200775788_13L42648Q134560086Q20,2,241774692,Desmond Bane,+2200,23,23.00,22/1,None Specified,Desmond Bane,Player,None Specified,230088,"['SGP', '2ndFavorite']","[{'id': '527237', 'name': 'Desmond Bane', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 10 Assists
0QA241774692#200775812_13L42648Q11493168062Q20,2,241774692,Brandin Podziemski,+5500,56,56.00,55/1,None Specified,Brandin Podziemski,Player,None Specified,560012,['SGP'],"[{'id': '713772', 'name': 'Brandin Podziemski', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 10 Assists
0QA241774692#200786333_13L42648Q1-1955301669Q20,2,241774692,Moses Moody,+25000,251,251.00,250/1,None Specified,Moses Moody,Player,None Specified,2510033,['SGP'],"[{'id': '591015', 'name': 'Moses Moody', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 10 Assists
0QA241774692#200779861_13L42648Q1-1374039659Q20,2,241774692,Jaren Jackson Jr.,+25000,251,251.00,250/1,None Specified,Jaren Jackson Jr.,Player,None Specified,2510061,['SGP'],"[{'id': '33142', 'name': 'Jaren Jackson Jr.', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 10 Assists
0QA241785646#200819882_13L42648Q1723390395Q20,2,241785646,Josh Giddey,+255,3.55,3.55,51/20,None Specified,Josh Giddey,Player,None Specified,35582,"['SGP', '1stFavorite']","[{'id': '590989', 'name': 'Josh Giddey', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 2 Assists
0QA241785646#200820057_13L42648Q1310630753Q20,2,241785646,Immanuel Quickley,+260,3.6,3.60,13/5,None Specified,Immanuel Quickley,Player,None Specified,36057,"['SGP', '1stFavorite']","[{'id': '527232', 'name': 'Immanuel Quickley', 'type': 'Player'}]",Player Assists,Race to X Assists,Race to 2 Assists
